id,title,company_display_name,location_display,location_area,salary_min,salary_max,salary_is_predicted,contract_type,contract_time,category_label,created,description,redirect_url,search_query,search_location
5789988768,Senior Software Engineer I - Regional Expansion,Wise,"London, UK","UK, London",61741.65,61741.65,1,,,IT Jobs,2026-07-06T16:39:35Z,"hackajob is collaborating with Wise to connect them with exceptional professionals for this role. Company Description Wise is a global technology company, building the best way to move and manage the world’s money. Min fees. Max ease. Full speed. Whether people and businesses are sending money to another country, spending abroad, or making and receiving international payments, Wise is on a mission to make their lives easier and save them money. As part of our team, you will be helping us create…",https://www.adzuna.co.uk/jobs/land/ad/5789988768?se=fGE_jQ6G8RGJg-uPs_L7lA&utm_medium=api&utm_source=c0698c3f&v=806953B2A4E9A67F2DE1FBCCC4766E73549C2A4D,software engineer,London
5789987903,Senior Software Engineer II - Investments - Java,Wise,"London, UK","UK, London",59314.45,59314.45,1,,,IT Jobs,2026-07-06T16:39:24Z,"hackajob is collaborating with Wise to connect them with exceptional professionals for this role. Company Description Wise is a global technology company, building the best way to move and manage the world’s money. Min fees. Max ease. Full speed. Whether people and businesses are sending money to another country, spending abroad, or making and receiving international payments, Wise is on a mission to make their lives easier and save them money. As part of our team, you will be helping us create…",https://www.adzuna.co.uk/jobs/land/ad/5789987903?se=fGE_jQ6G8RGJg-uPs_L7lA&utm_medium=api&utm_source=c0698c3f&v=7B09DA9E484EECB2698132043112DD70001892BD,software engineer,London
5789988812,Senior Software Engineer I – Contacts Team,Wise,"London, UK","UK, London",60231.17,60231.17,1,,,IT Jobs,2026-07-06T16:39:35Z,"hackajob is collaborating with Wise to connect them with exceptional professionals for this role. Company Description Wise is a global technology company, building the best way to move and manage the world’s money. Min fees. Max ease. Full speed. Whether people and businesses are sending money to another country, spending abroad, or making and receiving international payments, Wise is on a mission to make their lives easier and save them money. As part of our team, you will be helping us create…",https://www.adzuna.co.uk/jobs/land/ad/5789988812?se=fGE_jQ6G8RGJg-uPs_L7lA&utm_medium=api&utm_source=c0698c3f&v=5E5E1AAD27E56DF5F0723F7F53708FA375174F54,software engineer,London
5789988576,Senior Software Engineer I - Servicing Platform,Wise,"London, UK","UK, London",61938.1,61938.1,1,,,IT Jobs,2026-07-06T16:39:33Z,"hackajob is collaborating with Wise to connect them with exceptional professionals for this role. Company Description Wise is a global technology company, building the best way to move and manage the world’s money. Min fees. Max ease. Full speed. Whether people and businesses are sending money to another country, spending abroad, or making and receiving international payments, Wise is on a mission to make their lives easier and save them money. As part of our team, you will be helping us create…",https://www.adzuna.co.uk/jobs/land/ad/5789988576?se=fGE_jQ6G8RGJg-uPs_L7lA&utm_medium=api&utm_source=c0698c3f&v=3C9F24B283DDF4CF6526BD5FFE98292ED80E1477,software engineer,London
5805889374,Staff Software Engineer - Global KYC and Onboarding,Wise,"London, UK","UK, London",59534.79,59534.79,1,,,Engineering Jobs,2026-07-18T08:20:16Z,"hackajob is collaborating with Wise to connect them with exceptional professionals for this role. Company Description Wise is a global technology company, building the best way to move and manage the world’s money. Min fees. Max ease. Full speed. Whether people and businesses are sending money to another country, spending abroad, or making and receiving international payments, Wise is on a mission to make their life easier and save them money. As part of our team, you will be helping us create …",https://www.adzuna.co.uk/jobs/land/ad/5805889374?se=fGE_jQ6G8RGJg-uPs_L7lA&utm_medium=api&utm_source=c0698c3f&v=7519EE4BF960E43E2AC731C73439554301F85237,software engineer,London
5789988341,KDB / Q - Lead Software Engineer - Vice President,J.P. Morgan,"London, UK","UK, London",90463.05,90463.05,1,,,IT Jobs,2026-07-06T16:39:30Z,"hackajob is collaborating with J.P. Morgan to connect them with exceptional professionals for this role. JOB DESCRIPTION We have an opportunity to impact your career and provide an adventure where you can push the limits of what's possible. As a Lead Software Engineer at JPMorgan Chase within the Commercial & Investment Bank you are an integral part of an agile team that works to enhance, build, and deliver trusted market-leading technology products in a secure, stable, and scalable way. As a c…",https://www.adzuna.co.uk/jobs/land/ad/5789988341?se=fGE_jQ6G8RGJg-uPs_L7lA&utm_medium=api&utm_source=c0698c3f&v=4AA954B9D8B3E054DF9D17F6FE4BB74D372C1806,software engineer,London
5789988477,Lead Software Engineer - Platform Engineering - Chase UK,J.P. Morgan,"London, UK","UK, London",59358.31,59358.31,1,,,IT Jobs,2026-07-06T16:39:32Z,"hackajob is collaborating with J.P. Morgan to connect them with exceptional professionals for this role. JOB DESCRIPTION Job Description Are you ready to transform the future of banking? Join our digital bank, Chase, as a Lead Software Engineer and be part of a team that's revolutionizing mobile banking with seamless journeys that our customers love. At JPMorgan Chase, we're building the bank of the future from scratch, offering you the opportunity to make a real impact. Our Developer Experienc…",https://www.adzuna.co.uk/jobs/land/ad/5789988477?se=fGE_jQ6G8RGJg-uPs_L7lA&utm_medium=api&utm_source=c0698c3f&v=23C11E68D936B1B9FD6E8F3F0AF20D11808028F4,software engineer,London
5789988466,Lead Software Engineer - Backend Engineer - Chase UK,J.P. Morgan,"London, UK","UK, London",45996.5,45996.5,1,,,IT Jobs,2026-07-06T16:39:31Z,"hackajob is collaborating with J.P. Morgan to connect them with exceptional professionals for this role. At JP Morgan Chase, we understand that customers seek exceptional value and a seamless experience from a trusted financial institution. That's why we launched Chase UK to transform digital banking with intuitive and enjoyable customer journeys. With a strong foundation of trust established by millions of customers in the US, we have been rapidly expanding our presence in the UK and soon acro…",https://www.adzuna.co.uk/jobs/land/ad/5789988466?se=fGE_jQ6G8RGJg-uPs_L7lA&utm_medium=api&utm_source=c0698c3f&v=23B0FA226892905483F28500D09C8449E55F0BD1,software engineer,London
5789988617,Senior Lead Software Engineer - Cloud Platform Engineering,J.P. Morgan,"London, UK","UK, London",67318.18,67318.18,1,,,IT Jobs,2026-07-06T16:39:33Z,"hackajob is collaborating with J.P. Morgan to connect them with exceptional professionals for this role. JOB DESCRIPTION Out of the successful launch of Chase in 2021, we're a new team, with a new mission. We're creating products that solve real world problems and put customers at the center - all in an environment that nurtures skills and helps you realize your potential. Our team is key to our success. We're people-first. We value collaboration, curiosity and commitment. As a Senior Lead Soft…",https://www.adzuna.co.uk/jobs/land/ad/5789988617?se=fGE_jQ6G8RGJg-uPs_L7lA&utm_medium=api&utm_source=c0698c3f&v=A5C072E884782D14A15834B4A8BB24681A476152,software engineer,London
5789989878,Sr Lead Software Engineer - UI Developer - React,J.P. Morgan,"London, UK","UK, London",54655.02,54655.02,1,,,IT Jobs,2026-07-06T16:39:46Z,"hackajob is collaborating with J.P. Morgan to connect them with exceptional professionals for this role. JOB DESCRIPTION Be an integral part of an agile team that's constantly pushing the envelope to enhance, build, and deliver top-notch technology products. As a Senior Lead Software Engineer at JPMorganChase within the Equities Sales and Trading Technology, you are an integral part of an agile team that works to enhance, build, and deliver trusted market-leading technology products in a secure…",https://www.adzuna.co.uk/jobs/land/ad/5789989878?se=fGE_jQ6G8RGJg-uPs_L7lA&utm_medium=api&utm_source=c0698c3f&v=4896AF7FE4A12D20DCED91FC6B9079071767F397,software engineer,London
5805167333,Software Development Manager,Spectrum It Recruitment Limited,"South East London, London","UK, London, South East London",100000,100000,0,permanent,,IT Jobs,2026-07-17T21:49:03Z,"Lead the engineering standards behind a High-Growth UK SaaS platform Software Development Manager NestJS / NodeJS, Vue: .NET backgrounds welcome Hybrid / remote working Up to £100,000 benefits If you're a technically strong engineering leader who built your career on solid engineering foundations (whether in C# / .NET or modern JavaScript frameworks) and still care deeply about code quality, DevOps maturity, and scalable systems, this is a genuinely exciting opportunity. We're partnered with a…",https://www.adzuna.co.uk/jobs/land/ad/5805167333?se=OoRYjg6G8RGbGoMv58FbYQ&utm_medium=api&utm_source=c0698c3f&v=CDEDECEF30038033C29F153396BF7DAA6F87436F,software developer,London
5789989489,Software Development Engineer III,Tesco,"London, UK","UK, London",66420.55,66420.55,1,,,IT Jobs,2026-07-06T16:39:42Z,"hackajob is collaborating with Tesco to connect them with exceptional professionals for this role. About us Our vision at Tesco is to become every customer's favourite way to shop, whether they are at home or out on the move. Our core purpose is ‘Serving our customers, communities and planet a little better every day’. Serving means more than a transactional relationship with our customers. It means acting as a responsible and sustainable business for all stakeholders, for the communities we ar…",https://www.adzuna.co.uk/jobs/land/ad/5789989489?se=OoRYjg6G8RGbGoMv58FbYQ&utm_medium=api&utm_source=c0698c3f&v=CA1BD3B97A98DF2C91C839D94C32E15EEE36B573,software developer,London
5810132501,Software Developer Placement Programme No experience needed,IT Online Learning,"North West London, London","UK, London, North West London",65000,65000,0,permanent,,IT Jobs,2026-07-22T01:53:17Z,"Software Developer Placement Programme No experience needed From £27,000 to £65,000 per annum Trainee Software Developer £27,000£65,000 Job Programme This is a self-funded programme that leads to employment, fees apply. Job Guarantee Complete the programme and get a job, or get your course fees back. Location: UK Wide (Remote Opportunities Available) Looking to start a career in Software Development? We are offering a structured pathway into Software Development, designed to help you enter the …",https://www.adzuna.co.uk/jobs/land/ad/5810132501?se=OoRYjg6G8RGbGoMv58FbYQ&utm_medium=api&utm_source=c0698c3f&v=AA84A322FC61EB1F0A7FF676D01102F65F35FA63,software developer,London
5772890133,SC Cleared Lead Software Developer (Power Platform),Sanderson Recruitment,"South East London, London","UK, London, South East London",80149.49,80149.49,1,contract,,IT Jobs,2026-06-22T23:02:11Z,"SC Cleared Software Developer (Power Platform) - £650/day Inside IR35 - London (2 days/week) - Government We're looking for an experienced SC Cleared Lead Software Developer with strong Power Platform expertise to join a government department. This contract is paying £650 per day (Inside IR35) and will run for around 5 months, with the possibility of extension. The role requires 2 days per week on-site in Westminster, with the remaining time remote. You'll be working on the development and enha…",https://www.adzuna.co.uk/jobs/details/5772890133?utm_medium=api&utm_source=c0698c3f,software developer,London
5119755550,Software Developer,Micro IT Global,"London, UK","UK, London",79592.23,79592.23,1,,,IT Jobs,2025-03-31T12:24:55Z,"I have just received a new role for Telespazio for Software Developer, they are looking for a number of candidates, I will ask how many. They are looking for a senior profiles, probably with around 6 plus years solid software experience in similar industry. The salary will be paying up to £75k. They are really flexible on hybrid working and they are only required to go to their office based in Luton, a few times a month. If you have any initial questions, let me know I can get clarified for you…",https://www.adzuna.co.uk/jobs/land/ad/5119755550?se=OoRYjg6G8RGbGoMv58FbYQ&utm_medium=api&utm_source=c0698c3f&v=39EC45FAB6C99BA9821396548BE5D96AB0DE37FB,software developer,London
